	Unnamed: 0	label	gender	profession	ideology_binary	ideology_multiclass	tweet	clean_data	lemmatized_data	lemmatized_nostw	emojis
2632	21052	@user331	male	politician	left	moderate_left	Casado pregunta ¿por qué @user no apoyó en Junta Portavoces la “propuesta” del [POLITICAL_PARTY] sobre una comisión de reconstrucción?. Respuesta:. -Porque no hubo propuesta. -Porque compete a la Mesa. Y pregunto yo: ¿ya estamos con excusas?. La propuesta la hará @user y veremos qué hace [POLITICAL_PARTY]	pregunta  por qué   no apoyó en junta portavoces la “propuesta” del politicalparty sobre una comisión de reconstrucción   respuesta    porque no hubo propuesta   porque compete a la mesa  y pregunto yo   ya estamos con excusas   la propuesta la hará   y veremos qué hace politicalparty	preguntar apoyar junta portavoz propuesta politicalparty comision reconstruccion respuesta propuesta competer mesa preguntar excusa propuesta politicalpar	preguntar no apoyar junta portavoz propuesta politicalparty comision reconstruccion respuesta no propuesta competer mesa preguntar ya excusa propuesta hacer ver hacer politicalpar	
2633	8724	@user331	male	politician	left	moderate_left	Aclaremos sobre Cataluña:. 👉Con [POLITICAL_PARTY] en el Gobierno hay referéndum ilegal; con @user no lo ha. 👉Con [POLITICAL_PARTY] hay declaración de independencia; con @user hay diálogo dentro de la ley. 👉Con [POLITICAL_PARTY] hay leyes de desconexión; con @user hay negociación sobre autogobierno y bienestar	aclaremos sobre cataluña   👉con politicalparty en el gobierno hay referéndum ilegal  con   no lo ha  👉con politicalparty hay declaración de independencia  con   hay diálogo dentro de la ley  👉con politicalparty hay leyes de desconexión  con   hay negociación sobre autogobierno y bienestar	aclarar cataluña  politicalpar gobierno referendum ilegal  politicalpar declaracion independencia dialogo dentro ley  politicalpar ley desconexion negociacion autogobierno bienestar	aclarar cataluña  politicalpar gobierno referendum ilegal no  politicalpar declaracion independencia dialogo dentro ley  politicalpar ley desconexion negociacion autogobierno bienestar	👉👉👉
2634	44947	@user331	male	politician	left	moderate_left	Abochornado por escuchar, ahora mismo, una justificación abierta del golpe de 1936, la guerra civil y la dictadura franquista por parte de un diputado de [POLITICAL_PARTY]. Aún más indigno por haberse pronunciado ante el retrato de los padres de la Constitución. Los socios de [POLITICAL_PARTY]-[POLITICAL_PARTY] en Madrid	abochornado por escuchar  ahora mismo  una justificación abierta del golpe de   la guerra civil y la dictadura franquista por parte de un diputado de politicalparty  aún más indigno por haberse pronunciado ante el retrato de los padres de la constitución  los socios de politicalparty politicalparty en madrid	abochornado escuchar ahora mismo justificacion abierto golpe guerra civil dictadura franquista parte diputado politicalpar aun indigno pronunciar retrato padre constitucion socio politicalparty-politicalparty madrid	abochornado escuchar ahora mismo justificacion abierto golpe guerra civil dictadura franquista parte diputado politicalpar aun mas indigno pronunciar retrato padre constitucion socio politicalparty-politicalparty madrid	
2635	19947	@user331	male	politician	left	moderate_left	No es cierto. -La Mesa NO hace el orden del día del Pleno. -Las mociones NUNCA se debaten en periodo extraordinario . -Si la interpelación se hubiera presentado antes (sin esperar a campaña) esta moción SE HUBIERA PODIDO VOTAR en junio. -La moción SE DEBATIRÁ conforme a Reglamento	no es cierto   la mesa no hace el orden del día del pleno   las mociones nunca se debaten en periodo extraordinario    si la interpelación se hubiera presentado antes  sin esperar a campaña  esta moción se hubiera podido votar en junio   la moción se debatirá conforme a reglamento	cierto mesa orden dia pleno mocion nunca debatir periodo extraordinario interpelacion presentar esperar campaña mocion votar junio mocion debatir conforme reglamento	no cierto mesa no hacer orden dia pleno mocion nunca debatir periodo extraordinario interpelacion presentar antes esperar campaña mocion votar junio mocion debatir conforme reglamento	
2636	21994	@user331	male	politician	left	moderate_left	Lamentable la actitud del #[POLITICAL_PARTY] exigiendo explicaciones y control a un Gobierno @user, al tiempo que bloquea la investidura del Presidente que ganó las elecciones generales y les duplicó en escaños . Si quieren un control pleno al Gobierno, que dejen de bloquear su formación	lamentable la actitud del politicalparty exigiendo explicaciones y control a un gobierno    al tiempo que bloquea la investidura del presidente que ganó las elecciones generales y les duplicó en escaños   si quieren un control pleno al gobierno  que dejen de bloquear su formación	lamentable actitud politicalparty exigir explicacion control gobierno tiempo bloquear investidura presidente ganar eleccion general duplicar escaño control pleno gobierno dejar bloquear formacion	lamentable actitud politicalparty exigir explicacion control gobierno tiempo bloquear investidura presidente ganar eleccion general duplicar escaño querer control pleno gobierno dejar bloquear formacion	
2637	8709	@user331	male	politician	left	moderate_left	Debe ser cierto que estamos pasando de la era de la #posverdad a la era de la #estulticia . 👉Trump asegura que él y el sátrapa Kim-jong Un “nos gustamos”. 👉 Salvini acusa a la capitana del Sea Watch de “acto de guerra”. 👉 Putin dice que el trato a los LGTBI en Rusia es “neutral”	debe ser cierto que estamos pasando de la era de la posverdad a la era de la estulticia   👉trump asegura que él y el sátrapa kim jong un “nos gustamos”  👉 salvini acusa a la capitana del sea watch de “acto de guerra”  👉 putin dice que el trato a los lgtbi en rusia es “neutral”	cierto pasar posverdad estulticia asegurar satrapa kim-jong gustar salvini acusar capitana watch acto guerra putin trato lgtbi rusia neutral	cierto pasar era posverdad era estulticia asegurar satrapa kim-jong gustar salvini acusar capitana watch acto guerra putin decir trato lgtbi rusia neutral	👉👉👉
2638	40555	@user331	male	politician	left	moderate_left	El @user autoriza al Gobierno la prórroga del Estado de Alarma por. 👉178 votos a favor de la mayoría responsable. 👉75 votos en contra de ultras e independentistas. 👉97 abstenciones de [POLITICAL_PARTY] y otros que se desentienden. Mayoría absoluta de SÍ y +100 votos de ventaja sobre NO	el   autoriza al gobierno la prórroga del estado de alarma por  👉 votos a favor de la mayoría responsable  👉 votos en contra de ultras e independentistas  👉 abstenciones de politicalparty y otros que se desentienden  mayoría absoluta de sí y   votos de ventaja sobre no	autorizar gobierno prorroga alarma voto favor mayoria responsable voto ultra independentista abstencion politicalparty desentender mayoria absoluto voto ventaja	autorizar gobierno prorroga estado alarma voto favor mayoria responsable voto contra ultra independentista abstencion politicalparty desentender mayoria absoluto voto ventaja no	👉👉👉
2639	33214	@user331	male	politician	left	moderate_left	Cuantas más apelaciones escuchamos a los dirigentes del [POLITICAL_PARTY] sobre “el liderazgo de Casado”, más se evidencia que en el [POLITICAL_PARTY] hay un problema con “el liderazgo de Casado”. Los [POLITICAL_PARTY] no andamos todo el día hablando del liderazgo de @user porque no se pone en cuestión.	cuantas más apelaciones escuchamos a los dirigentes del politicalparty sobre “el liderazgo de ”  más se evidencia que en el politicalparty hay un problema con “el liderazgo de ”  los politicalparty no andamos todo el día hablando del liderazgo de   porque no se pone en cuestión 	apelacion escuchar dirigente politicalparty liderazgo evidenciar politicalparty problema liderazgo politicalparty andar dia hablar liderazgo poner cuestion	mas apelacion escuchar dirigente politicalparty liderazgo mas evidenciar politicalparty problema liderazgo politicalparty no andar dia hablar liderazgo no poner cuestion	
2640	44397	@user331	male	politician	left	moderate_left	El Comité Regional del @user, a propuesta de su secretario general @user, respalda unánimemente a @user y la dirección del @user en su esfuerzo por dar a los españoles y españolas el Gobierno que votaron, necesitan y merecen	el comité regional del    a propuesta de su secretario general    respalda unánimemente a   y la dirección del   en su esfuerzo por dar a los españoles y españolas el gobierno que votaron  necesitan y merecen	comite regional propuesta secretario general respaldar unanimemente direccion esfuerzo español español gobierno votar necesitar merecer	comite regional propuesta secretario general respaldar unanimemente direccion esfuerzo dar español español gobierno votar necesitar merecer	
2641	38968	@user331	male	politician	left	moderate_left	El [POLITICAL_PARTY] quiere que hablemos de #tests y de #negligencia . El Gobierno de España ha entregado a la C de MADRID 579.600 #tests. La C de MADRID ha realizado 34.716 #tests. ¿Dónde están los #tests sin utilizar? ¿Por qué no llegan los #tests a sanitarios y residencias en MADRID?	el politicalparty quiere que hablemos de tests y de negligencia   el gobierno de españa ha entregado a la c de madrid   tests  la c de madrid ha realizado   tests   dónde están los tests sin utilizar   por qué no llegan los tests a sanitarios y residencias en madrid 	politicalparty hablar tests negligencia gobierno españa entregar c madrid tests c madrid realizar tests tests utilizar llegar tests sanitario residencia madrid	politicalparty querer hablar tests negligencia gobierno españa entregar c madrid tests c madrid realizar tests estar tests utilizar no llegar tests sanitario residencia madrid	
2642	23272	@user331	male	politician	left	moderate_left	Reconozco que aún me impresiona la cara dura de #[POLITICAL_PARTY] y #[POLITICAL_PARTY] dando lecciones sobre con quién se puede pactar y con quién no . Ellos, que pactan cada día gobiernos y presupuestos con la #ultraderecha machista, xenófoba, antieuropea y nostálgica del franquismo	reconozco que aún me impresiona la cara dura de politicalparty y politicalparty dando lecciones sobre con quién se puede pactar y con quién no   ellos  que pactan cada día gobiernos y presupuestos con la ultraderecha machista  xenófoba  antieuropea y nostálgica del franquismo	reconocer aun impresionar cara duro politicalpar politicalpar leccion pactar pactar dia gobierno presupuesto ultraderecha machista xenofobo antieuropea nostalgico franquismo	reconocer aun impresionar cara duro politicalpar politicalpar dar leccion pactar no pactar dia gobierno presupuesto ultraderecha machista xenofobo antieuropea nostalgico franquismo	
2643	49632	@user331	male	politician	left	moderate_left	La denuncia de unos pocos senadores franceses sobre la respuesta española al desafío separatista en #Cataluña resulta tan desinformada e inconveniente como una eventual reivindicación de senadores españoles a favor del separatismo corso bretón o normando en la Francia centralista	la denuncia de unos pocos senadores franceses sobre la respuesta española al desafío separatista en cataluña resulta tan desinformada e inconveniente como una eventual reivindicación de senadores españoles a favor del separatismo corso bretón o normando en la francia centralista	denuncia senador frances respuesta español desafio separatista cataluña resultar desinformado inconveniente eventual reivindicacion senador español favor separatismo corso breton normar francia centralista	denuncia senador frances respuesta español desafio separatista cataluña resultar tanto desinformado inconveniente eventual reivindicacion senador español favor separatismo corso breton normar francia centralista	
2644	47152	@user331	male	politician	left	moderate_left	Campaña asquerosa del [POLITICAL_PARTY] y la derecha mediática contra @user. No hay en España mayores defensores de la educación de calidad para personas con discapacidad que la ministra de educación @user y @user. Es MENTIRA que la #LOMLOE cierre los centros de educación especial	campaña asquerosa del politicalparty y la derecha mediática contra    no hay en españa mayores defensores de la educación de calidad para personas con discapacidad que la ministra de educación   y    es mentira que la lomloe cierre los centros de educación especial	campaña asqueroso politicalparty derecha mediatico españa mayor defensor educacion calidad persona discapacidad ministra educacion mentira lomloe cerrar centro educacion especial	campaña asqueroso politicalparty derecha mediatico no españa mayor defensor educacion calidad persona discapacidad ministra educacion mentira lomloe cerrar centro educacion especial	
2645	27397	@user331	male	politician	left	moderate_left	Aclaremos. ➡️“Púnica” debe su nombre a Granados y es un caso más de corrupción del [POLITICAL_PARTY]. ➡️Nunca se menciona mi nombre ni el de la dirección @user, desde luego. ➡️➡️➡️Esta semana convalidamos el #IngresoMínimoVital contra la pobreza 👌 Hacemos historia (y no nos van a despistar)	aclaremos  ➡️“púnica” debe su nombre a granados y es un caso más de corrupción del politicalparty  ➡️nunca se menciona mi nombre ni el de la dirección    desde luego  ➡️➡️➡️esta semana convalidamos el ingresomínimovital contra la pobreza 👌 hacemos historia  y no nos van a despistar 	aclarar  " punico deber nombre granado caso corrupcion politicalparty nunca mencionar nombre direccion luego esta semana convalidar ingresominimovital pobreza historia despistar	aclarar " punico deber nombre granado caso mas corrupcion politicalparty nunca mencionar nombre direccion desde luego esta semana convalidar ingresominimovital pobreza hacer historia no despistar	➡➡➡➡➡👌
2646	21090	@user331	male	politician	left	moderate_left	Muy, muy lamentable y triste, que JL Cebrián utilice las páginas de @user y una crítica a dos libros magníficos, firmados por JM Maravall y G Gómez Bravo, que ensalzan las ideas y la historia del socialismo, para volver a insultar injustamente al @user	muy  muy lamentable y triste  que jl cebrián utilice las páginas de   y una crítica a dos libros magníficos  firmados por jm maravall y g gómez bravo  que ensalzan las ideas y la historia del socialismo  para volver a insultar injustamente al  	lamentable triste cebrian utilizar pagina critica libro magnifico firmado maravall g gomez bravo ensalzar idea historia socialismo volver insultar injustamente	mucho mucho lamentable triste cebrian utilizar pagina critica libro magnifico firmado maravall g gomez bravo ensalzar idea historia socialismo volver insultar injustamente	
2647	19200	@user331	male	politician	left	moderate_left	Ningún derechista me va a dar hoy lecciones de #patriotismo, tras haber saboteado con vileza a España una y otra vez, en la lucha contra el virus, en la respuesta a la agresión marroquí, en la llegada de los fondos europeos, en la renovación de los órganos constitucionales...	ningún derechista me va a dar hoy lecciones de patriotismo  tras haber saboteado con vileza a españa una y otra vez  en la lucha contra el virus  en la respuesta a la agresión marroquí  en la llegada de los fondos europeos  en la renovación de los órganos constitucionales   	derechista leccion patriotismo sabotear vileza españa lucha virus respuesta agresion marroqui llegada fondo europeo renovacion organo constitucional	derechista dar hoy leccion patriotismo sabotear vileza españa vez lucha virus respuesta agresion marroqui llegada fondo europeo renovacion organo constitucional ..	
2648	14985	@user331	male	politician	left	moderate_left	Última excusa del [POLITICAL_PARTY] para mantener el sabotaje institucional:. Pretenden que el modelo de la minoría para elegir el CGPJ se imponga sobre el modelo vigente de la mayoría. Quieren cumplir la ley solo cuando les viene bien. Su problema no es con el Gobierno, sino con la democracia	última excusa del politicalparty para mantener el sabotaje institucional   pretenden que el modelo de la minoría para elegir el cgpj se imponga sobre el modelo vigente de la mayoría  quieren cumplir la ley solo cuando les viene bien  su problema no es con el gobierno  sino con la democracia	ultimo excusa politicalparty mantener sabotaje institucional pretender modelo minoria elegir cgpj imponer modelo vigente mayoria cumplir ley venir bien problema gobierno democracia	ultimo excusa politicalparty mantener sabotaje institucional pretender modelo minoria elegir cgpj imponer modelo vigente mayoria querer cumplir ley solo venir bien problema no gobierno democracia	
2649	36440	@user331	male	politician	left	moderate_left	La derogación del RDL que plantean [POLITICAL_PARTY] e indepes supone practicar un RECORTE DE 20.000M€ en políticas sociales, sanitarias y de empleo de los Ayuntamientos (14mM€ en remanentes bloqueados y 6mM€ en ayudas). Un daño grave a todos los españoles, tan solo por desgastar al Gobierno	la derogación del rdl que plantean politicalparty e indepes supone practicar un recorte de   m  en políticas sociales  sanitarias y de empleo de los ayuntamientos   mm  en remanentes bloqueados y mm  en ayudas   un daño grave a todos los españoles  tan solo por desgastar al gobierno	derogacion rdl plantear politicalpar indepe suponer practicar recorte mEUR politica social sanitario empleo ayuntamiento mmEUR remanente bloqueado mmEUR ayuda daño grave español desgastar gobierno	derogacion rdl plantear politicalpar indepe suponer practicar recorte mEUR politica social sanitario empleo ayuntamiento mmEUR remanente bloqueado mmEUR ayuda daño grave español tanto solo desgastar gobierno	
2650	28082	@user338	male	journalist	left	moderate_left	Quizás nervioso con datos como los de esta tabla, Ciudadanos asegura ahora que tampoco pactará en Madrid con Ángel Gabilondo. Con anuncios así, más que parar la sangría de votantes que se le están yendo a [POLITICAL_PARTY] y [POLITICAL_PARTY] corre el riesgo de aumentar la de los que se le van al [POLITICAL_PARTY].	quizás nervioso con datos como los de esta tabla  asegura ahora que tampoco pactará en madrid con ángel gabilondo  con anuncios así  más que parar la sangría de votantes que se le están yendo a politicalparty y politicalparty corre el riesgo de aumentar la de los que se le van al politicalparty 	quizas nervioso dato tabla asegurar ahora tampoco pactar madrid angel gabilondo anuncio asi parar sangria votante politicalpar politicalpar correr riesgo aumentar politicalpar	quizas nervioso dato tabla asegurar ahora tampoco pactar madrid angel gabilondo anuncio asi mas parar sangria votante ir politicalpar politicalpar correr riesgo aumentar ir politicalpar	
2651	26433	@user338	male	journalist	left	moderate_left	Viendo #Biden, recuerdo aquel día remoto de noviembre 1963. Escuela de Torresandino (Burgos). El maestro:. -¡Niños! Dictado: “Ha muerto el presidente Kennedy”. Yo tenía 6 años. Quizá fue mi primera consciencia del poder, de EE UU... . En la pared, Franco, José Antonio, un crucifijo	viendo biden  recuerdo aquel día remoto de noviembre   escuela de torresandino  burgos   el maestro     niños  dictado  “ha muerto el presidente kennedy”  yo tenía años  quizá fue mi primera consciencia del poder  de ee uu      en la pared  franco  josé antonio  un crucifijo	biden recordar dia remoto noviembre escuela torresandino burgo maestro niño dictar morir presidente kennedy año quiza primero consciencia poder ee uu pared franco jose antonio crucifijo	ver biden recordar dia remoto noviembre escuela torresandino burgo maestro niño dictar morir presidente kennedy tener año quiza primero consciencia poder ee uu pared franco jose antonio crucifijo	
2652	44706	@user338	male	journalist	left	moderate_left	Un abrazo y mucho ánimo a familiares, amigos y compañeros en Google de Fran Ruiz Antón, que ha fallecido hace poco más de una hora. . Un gran tipo y un gran profesional. Intercambié mensajes con él el pasado 21 de mayo. Estaba optimista en su lucha contra la enfermedad. Día triste	un abrazo y mucho ánimo a familiares  amigos y compañeros en google de fran ruiz antón  que ha fallecido hace poco más de una hora    un gran tipo y un gran profesional  int ambié mensajes con él el pasado de mayo  estaba optimista en su lucha contra la enfermedad  día triste	abrazo animo familiar amigo compañero google fran anton fallecer hora tipo profesional ambiar mensaje pasado mayo optimista lucha enfermedad dia triste	abrazo animo familiar amigo compañero google fran anton fallecer hacer poco mas hora gran tipo gran profesional ambiar mensaje pasado mayo optimista lucha enfermedad dia triste	
2653	41381	@user338	male	journalist	left	moderate_left	El comercio justo y la economía colaborativa del [POLITICAL_PARTY]:. -Tú, mujer pobre e inmigrante sin papeles, me das tu bebé, que me viene bien para lo de la despoblación. Y yo te doy un salvoconducto de unos días, que te viene bien para q hoy no te detenga ni te expulse. Es buena oferta, ¿no?	el com io justo y la economía colaborativa del politicalparty    tú  mujer pobre e inmigrante sin papeles  me das tu bebé  que me viene bien para lo de la despoblación  y yo te doy un salvoconducto de unos días  que te viene bien para q hoy no te detenga ni te expulse  es buena oferta   no 	com io justo economia colaborativo politicalparty mujer pobre inmigrante papel bebe venir bien despoblacion salvoconducto dia venir bien detener expulsar buen oferta	com io justo economia colaborativo politicalparty mujer pobre inmigrante papel dar bebe venir bien despoblacion dar salvoconducto dia venir bien hoy no detener expulsar buen oferta no	
2654	28165	@user338	male	journalist	left	moderate_left	A los debates se va a reforzar el voto d los afines y a pescar votos d los indecisos. Con propuestas y aciertos, pero sobre todo sin errores. Dos debates: 22 y 23. Con más d 30% aún de indecisos, dos enormes oportunidades y riesgos para los 4. El 5°, al no estar, ya lo ha ganado	a los debates se va a reforzar el voto d los afines y a pescar votos d los indecisos  con propuestas y aciertos  pero sobre todo sin errores  dos debates  y   con más d   aún de indecisos  dos enormes oportunidades y riesgos para los   el °  al no estar  ya lo ha ganado	debate reforzar voto afin pescar voto indeciso propuesta acierto error debate aun indeciso enorme oportunidad riesgo deg ganar	debate reforzar voto d afin pescar voto d indeciso propuesta acierto error debate mas d aun indeciso enorme oportunidad riesgo deg no estar ya ganar	
2655	31953	@user338	male	journalist	left	moderate_left	@user @user ¿En 1983, Toño, o en 1980? Torrente habló muchísimo y de todo. Al final bromeó ante mi viejo magnetofón: “Saludo a mi madre y a mi hermana, que me estarán escuchando”. Lo apagó y añadió: “No tengo ni madre ni hermana”. Se la vendí a puerta fría a @user. Tu foto era de premio	     en   toño  o en   torrente habló muchísimo y de todo  al final bromeó ante mi viejo magnetofón  “saludo a mi madre y a mi hermana  que me estarán escuchando”  lo apagó y añadió  “no tengo ni madre ni hermana”  se la vendí a puerta fría a    tu foto era de premio	toño torrente hablar muchisimo final bromear viejo magnetofon saludo madre hermana escuchar apagar añadir madre hermana vender puerta fria foto premio	toño torrente hablar muchisimo final bromear viejo magnetofon saludo madre hermana escuchar apagar añadir no tener ni madre hermana vender puerta fria foto premio	
2656	8852	@user338	male	journalist	left	moderate_left	Afronto mi nuevo mandato al frente de @user, la mayor asociación de editores de medios, con la misma ilusión y empuje que el primero, en 2004. Gracias a todos los asociados y a la Junta Directiva por vuestra confianza. Espero estar a la altura del reto.	afronto mi nuevo mandato al frente de    la mayor asociación de editores de medios  con la misma ilusión y empuje que el primero  en   gracias a todos los asociados y a la junta directiva por vuestra confianza  espero estar a la altura del reto 	afrontar nuevo mandato frente mayor asociacion editor medio ilusion empuje primero gracias asociado junta directivo confianza esperar altura reto	afrontar nuevo mandato frente mayor asociacion editor medio ilusion empuje primero gracias asociado junta directivo confianza esperar estar altura reto	
2657	18494	@user338	male	journalist	left	moderate_left	Más que de fiscal y de juez, el tuit del [POLITICAL_PARTY] en el que propaga un vídeo que ironiza con la muerte de @user es de psicólogo. O de psiquiatra. Con la moción de censura y su pérdida del poder, algunos dirigentes del [POLITICAL_PARTY] sufrieron un trauma del que aún no se han recuperado	más que de fiscal y de juez  el tuit del politicalparty en el que propaga un vídeo que ironiza con la muerte de   es de psicólogo  o de psiquiatra  con la moción de censura y su pérdida del poder  algunos dirigentes del politicalparty sufrieron un trauma del que aún no se han recuperado	fiscal juez tuit politicalparty propagar video ironizar muerte psicologo psiquiatra mocion censura perdida poder dirigente politicalparty sufrir trauma aun recuperar	mas fiscal juez tuit politicalparty propagar video ironizar muerte psicologo psiquiatra mocion censura perdida poder dirigente politicalparty sufrir trauma aun no recuperar	
2658	29332	@user338	male	journalist	left	moderate_left	Leída de un tirón ‘Amor intempestivo’. Te equivocas, querido @user Es una O.M. Y no es la primera que haces. Aún recuerdo cuando leí en 3 horas ‘Sangre a borbotones’, te busqué y te convencí en Bodegas Rivas de que hicieras una novela por entregas para el diario que dirigía	leída de un tirón ‘amor intempestivo’  te equivocas  querido   es una o m  y no es la primera que haces  aún recuerdo cuando leí en horas ‘sangre a borbotones’  te busqué y te convencí en bodegas rivas de que hicieras una novela por entregas para el diario que dirigía	leer tiron ' amor intempestivo equivocar querido primero aun recordar leer hora ' sangre borbotones buscar convencer bodega rivo novela entrega diario dirigir	leer tiron 'amor intempestivo equivocar querido no primero hacer aun recordar leer hora ' sangre borbotones buscar convencer bodega rivo hacer novela entrega diario dirigir	
2659	46570	@user338	male	journalist	left	moderate_left	Las dudas, a 10 días:. -Si lo mal que ha gestionado los debates restará votos al [POLITICAL_PARTY]. -Si con la vuelta de Iglesias y el escándalo de las cloacas remontará [POLITICAL_PARTY]. -Si le funcionará a [POLITICAL_PARTY] la llamada al voto útil. -Si el voto a Ciudadanos sigue volátil. -Si queda aún voto oculto a [POLITICAL_PARTY]	las dudas  a días    si lo mal que ha gestionado los debates restará votos al politicalparty   si con la vuelta de y el escándalo de las cloacas remontará politicalparty   si le funcionará a politicalparty la llamada al voto útil   si el voto a sigue volátil   si queda aún voto oculto a politicalparty	duda dia mal gestionar debate restar voto politicalpar vuelta escandalo cloaca remontar politicalpar funcionar politicalpar llamada voto util voto seguir volatil quedar aun voto oculto politicalpar	duda dia mal gestionar debate restar voto politicalpar vuelta escandalo cloaca remontar politicalpar funcionar politicalpar llamada voto util voto seguir volatil quedar aun voto oculto politicalpar	
2660	49643	@user338	male	journalist	left	moderate_left	Veo escrito EvAU, de evaluación para el acceso a la universidad, y EBAU, evaluación de bachillerato para el acceso a la universidad, y me acuerdo de aquel viejo chiste:. -Monté la vaca de leche en la baca del coche y en una curva se me cayeron las dos ¿vacas? ¿bacas? ¿vbacas?	veo escrito evau  de evaluación para el acceso a la universidad  y ebau  evaluación de bachillerato para el acceso a la universidad  y me acuerdo de aquel viejo chiste    monté la vaca de leche en la baca del coche y en una curva se me cayeron las dos  vacas   bacas   vbacas 	escrito evau evaluacion acceso universidad ebau evaluacion bachillerato acceso universidad acuerdo viejo chiste montar vaca leche baca coche curva caer vaca baca vbacar	ver escrito evau evaluacion acceso universidad ebau evaluacion bachillerato acceso universidad acuerdo viejo chiste montar vaca leche baca coche curva caer vaca baca vbacar	
2661	41640	@user338	male	journalist	left	moderate_left	43 años de El País. Mis muchos años de joven reportero externo, entre lo mejor de toda mi vida profesional. Mis dos años de subdirector, entre los más infelices de toda mi vida. El País es piedra angular de la España actual. Enhorabuena a todos. Los que están y los que ya no.	años de el país  mis muchos años de joven reportero externo  entre lo mejor de toda mi vida profesional  mis dos años de subdirector  entre los más infelices de toda mi vida  el país es piedra angular de la españa actual  enhorabuena a todos  los que están y los que ya no 	año pais año joven reportero externo vida profesional año subdirector infeliz vida pais piedra angular españa actual enhorabuena	año pais año joven reportero externo mejor vida profesional año subdirector mas infeliz vida pais piedra angular españa actual enhorabuena ya no	
2662	25846	@user338	male	journalist	left	moderate_left	Me vine ayer al pueblo. Me dejé en Madrid el cargador del iPhone. Fui a Guadalajara, encontré en un chino un cargador compatible. Allí funcionaba. En mi casa ayer tb. Hoy ya no. Nada de nada. ¿Obsolescencia programada 24h? ¿Es mi móvil supremacista?. ¿Algún experto en la sala?	me vine ayer al pueblo  me dejé en madrid el cargador del iphone  fui a guadalajara  encontré en un chino un cargador compatible  allí funcionaba  en mi casa ayer tb  hoy ya no  nada de nada   obsolescencia programada h   es mi móvil supremacista    algún experto en la sala 	venir pueblo dejar madrid cargador iphone guadalajara encontrar chino cargador compatible alli funcionar casa obsolescencia programado h movil supremacista experto sala	venir ayer pueblo dejar madrid cargador iphone guadalajara encontrar chino cargador compatible alli funcionar casa ayer hoy ya no obsolescencia programado h movil supremacista experto sala	
2663	47177	@user338	male	journalist	left	moderate_left	Era un trabalenguas de hace décadas, no sé por qué diablos me viene hoy a la cabeza:. -Me han dicho que tú has dicho lo que yo te dije que no dijeras a nadie. -Esto... ¡Mira que le dije que no dijera que yo había dicho lo que tú me dijiste que no dijera a nadie!	era un trabalenguas de hace décadas  no sé por qué diablos me viene hoy a la cabeza    me han dicho que tú has dicho lo que yo te dije que no dijeras a nadie   esto     mira que le dije que no dijera que yo había dicho lo que tú me dijiste que no dijera a nadie 	trabalengua decada diablo venir cabeza mirar dijistir	trabalengua hacer decada no saber diablo venir hoy cabeza decir decir decir no decir mirar decir no decir decir dijistir no decir	
2664	9650	@user338	male	journalist	left	moderate_left	En Noventa Grados, c Mayor 3, San Sebastián. Ves un vestido idóneo para un regalo. Entras, lo compras y al pagar te cobran 17 más que lo que decían en el escaparate. Y te aseguran que lo que prevalece es el precio la etiqueta, no el del escaparate. ¿Algún experto en la sala?	en noventa grados  c mayor   san sebastián  ves un vestido idóneo para un regalo  entras  lo compras y al pagar te cobran más que lo que decían en el escaparate  y te aseguran que lo que prevalece es el precio la etiqueta  no el del escaparate   algún experto en la sala 	grado c mayor san sebastian vestido idoneo regalo entrar compra pagar cobrar escaparate asegurar prevalecer precio etiqueta escaparate experto sala	grado c mayor san sebastian ver vestido idoneo regalo entrar compra pagar cobrar mas decir escaparate asegurar prevalecer precio etiqueta no escaparate experto sala	
2665	33097	@user338	male	journalist	left	moderate_left	En las redes, hay más futuros ermitaños obligados por el coronavirus que dicen que se encerrarán en casa con libros que con series. ¡A ver si es verdad, poneos al día en lecturas!. Y a ver qué Boccaccio se anima a irse al campo unas semanas a escribirse el Decamerón de esta peste.	en las redes  hay más futuros ermitaños obligados por el coronavirus que dicen que se encerrarán en casa con libros que con series   a ver si es verdad  poneos al día en lecturas   y a ver qué boccaccio se anima a irse al campo unas semanas a escribirse el decamerón de esta peste 	red futuro ermitaño obligado coronaviru encerrar casa libro serie verdad poner dia lectura boccaccio animar campo semana escribir decameron peste	red mas futuro ermitaño obligado coronaviru decir encerrar casa libro serie ver verdad poner dia lectura ver boccaccio animar ir campo semana escribir decameron peste	
2666	9383	@user338	male	journalist	left	moderate_left	@user La compré una tarde en Fuentetaja y me la leí de un tirón esa noche, abducido. Al día siguiente busqué al autor y le encargué una novela por entregas para un diario. Recuerdo la emoción de verla en inglés en un escaparate de Charing Cross Road, Londres. La recomiendo mucho mucho	  la compré una tarde en fuentetaja y me la leí de un tirón esa noche  abducido  al día siguiente busqué al autor y le encargué una novela por entregas para un diario  recuerdo la emoción de verla en inglés en un escaparate de charing cross road  londres  la recomiendo mucho mucho	comprar tarde fuentetaja leer tiron noche abducido dia siguiente buscar autor encargar novela entrega diario recordar emocion ingles escaparate charing cross road londre recomer	comprar tarde fuentetaja leer tiron noche abducido dia siguiente buscar autor encargar novela entrega diario recordar emocion ver ingles escaparate charing cross road londre recomer mucho mucho	
