Topic	PC	Keywords	Text	label	tweet
1.0	0.123	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['futuro', 'vertigo', 'querer', 'capaz', 'velar', 'comun', '.aportar', '.trabajar', 'fallecido', 'partidista', 'insultar', 'dato', 'sesgado', 'perder', 'esperanza', 'costar', 'ahoratocalucharjo']	@user322	Mirar al futuro da vértigo. Quisiera pensar q somos capaces de velar por el bien común.Aportar.Trabajar. No usar los fallecidos de manera partidista. No insultar. No dar datos sesgados. . Aún y todo no pierdo la esperanza. . Aunque hay días que cuesta. #AhoraTocaLucharJuntos
3.0	0.1289	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['vida', 'continuar', 'dureza', 'recibir', 'activista', 'dialogar', 'politica', 'cooperacionfeminista', 'perspectiva', 'lgtbi', 'terrible', 'guineaecuatorial']	@user322	Y la vida continúa. Para algunas personas con mucha dureza. . El @user hemos recibido a la activista @user y hemos dialogado sobre políticas de #cooperaciónfeminista y con perspectiva #LGTBI. Terrible lo que viven estas personas en #GuineaEcuatorial. Seguimos 💪🏼🌹
6.0	0.1588	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['retirada', 'turquia', 'conveniodeestambul', 'noticia', 'conviccion', 'feminista', 'local', 'global', 'dcho', 'mujer', 'lucha', 'violencia', 'machista', 'istambulconvention']	@user322	La retirada de Turquía del #ConveniodeEstambul es una muy mala noticia. Desde nuestras convicciones feministas seguiremos trabajando en lo local y lo global por los dchos de las mujeres y la lucha contra la violencia machista. #IstambulConvention. @user . @user . @user
8.0	0.1026	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['barcelonar', 'sinrazon', 'terrorismo', 'solidaridad', 'dolor', 'tristeza', 'palabra', '.atencion', 'cuidado', 'morbo', 'informativo']	@user322	#Barcelona Una vez más la sinrazón del terrorismo. Solidaridad, dolor, tristeza. No hay palabras.Atención ! Cuidado con el morbo informativo
4.0	0.1614	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['vibrante', 'dialogo', 'vicepresidente', 'fran', 'timmermans', 'multitud', 'joven', 'responsabilidad', 'panel', 'movilidadsostenible', 'inaugurado', 'ley', 'movilidad', 'sostenible', 'enfoque', 'transicion', 'justo']	@user322	Vibrante diálogo entre el Vicepresidente de la #UE Frans Timmermans y multitud de jóvenes sobre la responsabilidad de la #UE. . Y tb paneles sobre #movilidadsostenible inaugurados por @user y la necesaria Ley de Movilidad Sostenible con enfoque de transición justa.
8.0	0.1498	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['perdida', 'asesinato', 'machista', 'hijo', 'hija', 'mujer', 'sociedad', 'machista', 'asesinar', 'altura', 'miras', 'sentido', 'favor', 'presupuesto', 'pacto']	@user322	QUE NO. . Que NO es una pérdida, es ASESINATO MACHISTA. . Que NO es un hijo, es una HIJA, por eso, por ser mujer en nuestra sociedad machista la han asesinado. . Una y mil veces NO. Altura de miras y sentido de Estado por favor. Y PRESUPUESTO para el Pacto de Estado ya!!
12.0	0.1123	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['agendadiputado', 'diaslargo', 'comenzar', 'turbulencia', 'continuar', 'formacion', 'reunion', 'ongd', 'terminar', 'obra', 'gracia', 'viento', 'leylibertadsexual', 'leyeducacion', 'merecer', 'pena']	@user322	#AgendaDiputada #Díaslargos. Hoy es de esos días que comienzan temprano con turbulencias, continúan con formación y reuniones con #ONGD y aún no han terminado por obra y gracia del viento. Pero hoy me quedo con #LeyLibertadSexual y #LeyEducacion. Hay días largos q merecen la pena.
11.0	0.1439	europa, fuerza, seguridad, canario, nacional, seguro, mantener, ayudar, foto, dificil, internacional, esperanza, puerta, guerra, agradecer, mostrar, condicion, solidaridad, labor, campo	['agendadiputado', 'migracion', 'comision', 'seguridad', 'social', 'inclusion', 'migracion', 'compañera', 'recordar', 'logro', 'gobierno', 'ministra', 'valerio', 'cargo', 'linea']	@user322	#AgendaDiputada #Trabajo #Migraciones. Cierro semana en la Comisión de Trabajo, Seguridad Social, Inclusión y Migraciones. . Mi compañera @user ha recordado los logros de este gobierno en 18 meses, con la Ministra Valerio a cargo y las líneas en las q vamos a seguir. 💪🏻
4.0	0.1044	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['visita', 'bolivia', 'gonzalo', 'soruco', 'tau', 'fundazio', '.romper', 'molde', 'genero', 'indigena', 'proceso', 'interesante']	@user322	Visita desde Bolivia de Gonzalo Soruco y de Tau Fundazioa.Rompiendo moldes de género en el mundo indígena Procesos interesantes y necesarios
3.0	0.1581	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['agendadiputado', 'debateinvestidura', 'oposicion', 'mencion', 'programa', 'medida', 'centrar', 'patria', 'defendido', 'grito', 'insulto', 'traves', 'rancio', 'mirada', 'sentido', 'orgullo']	@user322	#AgendaDiputada #Debateinvestidura. ...la oposición no hicieran casi mención a ese Programa de medidas tan importantes para el país y se centraran en una Patria defendida a gritos e insultos a través de una rancia mirada. . De todo lo escuchado y sentido me quedo con el orgullo...
4.0	0.1103	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['educacion', 'oportunidad', 'voluntariado', 'proyecto']	@user322	EDUCACIÓN COMO GRAN OPORTUNIDAD. . EL VALOR DEL VOLUNTARIADO. . EL PODER DE LOS PROYECTOS PEQUEÑOS.
6.0	0.1122	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['beldur', 'barik', 'miedo', 'eibar', 'presentar', 'interinstitucional', 'joven', 'euskadi', 'chica', 'chico', 'cuestionar', 'violencia', 'sexista', 'enfrentar', 'agresion', 'discriminacion', 'sexista']	@user322	BELDUR BARIK. SIN MIEDO. . En EIBAR presentando trabajo interinstitucional con jóvenes de Euskadi para que chicas y chicos cuestionen la violencia sexista y se enfrenten a las agresiones y discriminaciones sexistas. @user @user @user . @user @user
6.0	0.1026	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['encuentro', 'mujer', 'valiente', 'poderoso', 'empoderamiento', 'reciproco', 'feminismo', 'universal', 'placer']	@user322	Encuentros con mujeres valientes y poderosas. Empoderamiento recíproco. Feminismo universal. Un placer. Gracias @user
3.0	0.0897	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['anosdejanhollar', 'solidaridad', 'aprendizaje', 'conviccion', 'profundo']	@user322	#30AnosDejanHuella Mucha solidaridad y muchos aprendizajes en estos 30 años. Seguimos en ello. Por convicción profunda.
4.0	0.1245	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['barakaldo', 'organizar', 'desfile', 'recaudar', 'fondo', 'esencia', 'cooperacion', 'descentralizado', 'pueblo', 'unido', 'pueblo', 'disfrutar', 'cooperacion', 'bizkaia', 'cooperacion', 'africo', 'barakaldo']	@user322	Comercios de Barakaldo han organizado un desfile para recaudar fondos para @user. Esencia de la cooperación Descentralizada. Pueblos unidos a otros pueblos. Y por eso hoy he disfrutado mucho. La cooperación de Bizkaia tb es esto.#cooperacion #africa #barakaldo
8.0	0.1087	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['compromiso', 'conviccion', 'intacto', 'fortaleza', 'valiente', 'integro', 'plantar', 'cara', 'violencia', 'silencio', 'contundente', 'calle', 'euskadi', 'escuela', 'gestoporlapaz', 'gestomemorio']	@user322	Mi compromiso y convicción siguen intactas. La fortaleza también. Y eso es por tantas personas valientes e íntegras que plantaron cara a la violencia con un silencio contundente en las calles de EUSKADI y que fueron mi gran escuela. Gracias #gestoporlapaz #gestomemoria
3.0	0.1141	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['mano', 'asociacion', 'adolfo', 'testimonio', 'ambito', 'reclamar', 'justicia', 'reparacion', 'repeticion', 'realidad', 'latinoamericano']	@user322	De la mano de la Asociación Jorge Adolfo Freytter hemos escuchado el testimonio de estas dos personas q cada una desde su ámbito siguen reclamando q la JUSTICIA, REPARACIÓN y la NO REPETICIÓN sean una realidad en los próximos años en ese país latinoamericano. Seguimos trabajando
6.0	0.1226	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['deporte', 'telediario', 'arabia', 'saudi', 'facil', 'dcho', 'mujer', 'facil', 'puesto', 'restringir', 'libertad', 'mujer', 'rigor', 'publico', 'igualdad']	@user322	En Deportes del Telediario de @user acaban de decir: “ya saben q en Arabia Saudí no está fácil lo de los dchos de las mujeres”. No está fácil? Puesto 141 de 144 en cuanto a países q restringen la libertad de las mujeres. Necesario rigor en la tv pública en IGUALDAD
6.0	0.1024	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['goma', 'rdcongo', 'contener', 'propagacion', 'animo', 'atencion', 'marcar', 'vulnerable', 'azotar', 'enfermedad', 'indiferencia']	@user322	#Goma #RDCongo Espero que se contenga la propagación. Todo mi ánimo y atención para esa ciudad en la que trabajé y viví y que tanto me marcó. Siempre con los más vulnerables a los que azota la enfermedad y nuestra indiferencia.
4.0	0.1427	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['conocimiento', 'tractor', 'desarrollo', 'sostenible', 'pueblo', 'apuestaxmujeresafo']	@user322	El conocimiento como tractor del desarrollo sostenible de los pueblos. #apuestaxmujeresafricanas
4.0	0.1761	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['tocar', 'presentar', 'consejo', 'vasco', 'cooperacion', 'linea', 'actuacion', 'accion', 'estrategia', 'cooperacion', 'desarrollo', 'bizkaia', 'ilusionante', 'alianza', 'local', 'global']	@user322	Hoy toca presentar en el Consejo Vasco de Cooperación las líneas de actuación, acciones y estrategias de la Cooperación al Desarrollo en BIZKAIA. Mucho trabajo por delante. Ilusionantes las alianzas entre lo local y lo global.@user @user
4.0	0.1289	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['bizkaia', 'mestizo', 'terminar', 'viernes', 'acompañar', 'celebracion', 'pueblo', 'gitano', 'apostar', 'bizkaia', 'diverso', 'mestizo']	@user322	BIZKAIA MESTIZA. . Terminando el viernes acompañando a @user en su celebración como Pueblo Gitano. Apostando por una Bizkaia diversa y mestiza.@user
6.0	0.134	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['educacion', 'euskadi', 'querer', 'ley', 'innovador', 'forma', 'enseñar', 'ingles', 'idioma', 'sumir', 'forma', 'normalizado', 'castellano', 'euskera', 'niño', 'niña', 'miedo', 'complejo', 'votapse', 'idoialehendakari']	@user322	Hoy hemos hablado sobre #EDUCACIÓN. En #Euskadi queremos una ley innovadora en formas de enseñar, con el inglés como un idioma q se sume de forma normalizada a castellano y euskera, para q ningún niño o niña quede atrás. Sin miedos, sin complejos. #VotaPSE #IdoiaLehendakari
7.0	0.1044	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['acaso', 'noticia', 'relleno', 'portada', 'felicidad', 'carolina', 'disfrutar', 'partido', 'india']	@user322	Por si acaso es noticia de relleno en vez de ser portada ... felicidades Carolina!!! Y además he disfrutado mucho viendo el partido contra la india 😜).
6.0	0.1851	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['mujer', 'edad', 'añadir', 'discriminacion', 'mujer', 'obligacion', 'cuidar', 'invisibilizacion', 'violencia', 'ida', 'respeto', 'cuerpo', 'actual', 'mujer', 'merecer', 'mirada', 'politica', 'publico']	@user322	Mujeres q por su EDAD añaden otra discriminación al hecho ser mujeres. La obligacion de seguir cuidando, la invisibilización de la violencia ejercida contra ellas durante años o el respeto de sus cuerpos actuales. Mujeres q merecen la mirada de las políticas públicas. @user
0.0	0.1007	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['aprobado', 'rdl', 'medida', 'social', 'defensa', 'empleo', 'foco', 'partido', 'bronca', 'insulto', 'negar', 'protagonismo', 'respeto', 'fallecido', 'allegado', 'familia', 'luchar', 'celebrar']	@user322	Aprobado RDL de MEDIDAS SOCIALES EN DEFENSA DEL EMPLEO. . ¿El foco de algunos partidos? . El de la bronca y el insulto. Me niego a darles protagonismo. Por respeto a las personas fallecidas y sus allegados, a tantas familias que luchan por salir adelante. . No hay nada q celebrar.
8.0	0.095	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['fernar']	@user322	Buen trabajo FERNANDO.
6.0	0.116	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['viernes', 'reunir', 'secretaria', 'igualdad', 'bizkaia', 'mujer', 'vizcaino', 'repasar', 'curso', 'atipico', 'feminismo']	@user322	Esta tarde de viernes nos hemos reunido desde la Secretaría de Igualdad de Bizkaia de @user con algunas mujeres [POLITICAL_PARTY] vizcaínas para repasar este curso atípico y pensar en todo lo que nos queda por hacer en el feminismo. . Seguimos 💪🏼💪🏼🌹🌹. @user . @user
7.0	0.1158	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['pajaro', 'hierro', 'gaztea', 'novela', 'ambientar', 'huelga', 'mina', 'hierro', 'bizkaia', 'movimiento', 'obrero', 'historia', 'prologo', 'delicioso', 'catedratico', 'manuel', 'suerte', 'tipo']	@user322	DOS PÁJAROS DE HIERRO de Gaztea Ruiz. Novela ambientada en la gran huelga de 1890 en las minas de hierro de Bizkaia. Movimientos obreros que fueron y son nuestra historia. Prólogo delicioso del catedrático Manuel Montero. Qué suerte tener cerca a tipos como @user
6.0	0.1669	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['empoderio', 'gitana', 'feminista', 'version', 'gitana', 'empoderamiento', 'celebrar', 'romper', 'ias', 'estereotipo', 'lentitud', 'dificultad', 'fuerza', 'tronio', 'empoderio', 'placer', 'compartir', 'espacio', 'feminista', 'gitano', 'emocionante']	@user322	EMPODERÍO: GITANAS FEMINISTAS. . Versión gitana del empoderamiento. Celebrando 15 años de @user . Rompiendo inercias y estereotipos con lentitud y dificultades pero con fuerza, tronío y EMPODERIO. . Un placer siempre compartir espacios con feministas gitanas. Emocionante.
6.0	0.1087	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['orgullo', 'participar', 'elaboracion', 'norma', 'foral', 'igualdad', 'incansable', 'compañera', 'compañero', 'liderazgo', 'mujer', 'sociedad', 'merecer', 'bizkaia', 'equitativo', 'justiciasocial']	@user322	Orgullo de haber participado en la elaboración de esta Norma Foral de #Igualdad. Dos años de trabajo incansable junto con muchas compañeras y compañeros. Gracias @user por el liderazgo. Como mujeres, como sociedad, nos merecemos una #Bizkaia equitativa. #justiciasocial.
6.0	0.1286	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['agendadiputado', 'plenoordinario', 'debate', 'pnl', 'torno', 'fomento', 'natalidad', 'proteccion', 'modelo', 'familia', 'acusar', 'lindeza', 'mujer', 'feminista', 'mujer']	@user322	#AgendaDiputada #Plenoordinario . Además debate de una PNL de [POLITICAL_PARTY] en torno al fomento de la natalidad y protección de su “modelo de familia” en la que se nos ha acusado (entre otras “lindezas”) a las mujeres feministas de “no ser mujeres”... en fin. Seguimos, [#POLITICAL_PARTY].
0.0	0.1086	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['agendadiputado', 'lgtbi', 'guineaecuatorial', 'refugio', 'proteccion', 'nivel', 'familia', 'sociedad', 'lider', 'reunir', 'presentar', 'pnl', 'terrible', 'situacion']	@user322	#AgendaDiputada. Las personas #LGTBI en #GuineaEcuatorial no tienen un lugar de refugio. No hay protección a nivel Estado, familia ni sociedad.”. @user,líder de Somos Parte del Mundo . Hoy nos hemos reunido con ella y hemos presentado una PNL sobre esta terrible situación.
5.0	0.1193	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['intolerancia', 'amenaza', 'tipo', 'condicion', 'respeto', 'victima', 'responsabilidad', 'continuar', 'estadodealarma', 'reforma', 'legislativo', 'sanidad', 'seguridad', 'seguimos.mal', 'pese']	@user322	En un día en el q la intolerancia y las amenazas han sido de todo tipo y condición, me quedo con el respeto a las VÍCTIMAS,con la RESPONSABILIDAD de continuar con el #EstadoDeAlarma y con las posibles REFORMAS legislativas en Sanidad y Seguridad. Seguimos.Mal q les pese a algunos
7.0	0.1083	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['big', 'datar', 'revolucionar', 'futbol', 'vanguardia', 'emprendimiento', 'talento', 'español']	@user325	El Big Data viene también a revolucionar el fútbol. . Vanguardia, emprendimiento y talento español. @user @user.
1.0	0.1552	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['derecha', 'pactar', 'gobernar', 'autonomia', 'ayuntamuento', 'izquierda', 'movilizar', 'evitar', 'napactar']	@user325	“Si las 3 derechas pueden pactar para gobernar en cualquier autonomía o ayuntamuento lo harán. La izquierda debe movilizarae el próximo 26 de mayo para evitarlo” @user #[POLITICAL_PARTY] #L6Napactar
1.0	0.1625	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['equivocar', 'aitor', 'eleccion', 'votar', 'gobierno', 'coalicion', 'ofrecer', 'ministerio', 'vicepresidencia', 'votar', 'gobierno', 'socialista', 'cuento', 'bloqueo']	@user325	@user Te equivocas de largo, Aitor. Vamos a elecciones porque [POLITICAL_PARTY] votó NO a un Gobierno de coalición en el que se le ofrecían 3 Ministerios y 1 VicePresidencia, y tras haber votado 4 veces en 5 años contra un Gobierno socialista. . Menos cuentos, y más cuentas. Fin al bloqueo #10N
2.0	0.1141	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['reconocer', 'chascarrillo', 'coraje', 'barra', 'bar', 'votar', 'subida', 'pension', 'millon', 'español@', 'recuperacion', 'subsidio', 'gracia']	@user325	Reconozco que no son sus chascarrillos lo que me dan coraje ( bien si estuvieran en la barra de un bar...), sino que vayan a votar en contra de la subida de las pensiones de millones de español@s y de la recuperación del subsidio para mayores de 52 años. Y que les haga gracia.
7.0	0.1061	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['intenso', 'mujeresextraordinarianaria', 'lujo', 'tesoro']	@user325	Los últimos siete años han sido muy intensos, con sus momentos buenos y otros no tan buenos. Pero ellas siempre han estado ahí... mis #MujeresExtraordinarias. Gracias...❤️⁦@user⁩ ⁦@user⁩. Un lujo y un tesoro.
0.0	0.1087	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['pleno', 'patente', 'tirar', 'monte', 'grito', 'slogan', 'carencia', 'absoluto', 'fondo', 'interes', 'politica', 'descartar', 'pleno', 'camiseta', 'cachivache']	@user325	A lo largo del pleno de esta semana se ha puesto patente una cosa: el [POLITICAL_PARTY] de Pablo Casado “se ha tirado al monte”. Gritos, slóganes y carencia absoluta de cualquier fondo o interés por política alguna. . No descarto verlos el próximo pleno con camisetas o cachivaches varios.
8.0	0.1353	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['sentido', 'pesame', 'familiar', 'amigo', 'honor', 'compartir', 'etapa', 'congreso']	@user325	Mi más sentido pésame a sus familiares y amigos. ⁦@user⁩. Para mí fue un honor compartir con él una etapa en el Congreso. D.E.P
2.0	0.1174	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['pge', 'contener', 'decena', 'medida', 'social', 'beneficiar', 'millon', 'golpeado', 'crisis', 'votar', 'explicacion', 'bastar', 'justificar', 'negativa', 'contexto']	@user325	@user @user @user Estos PGE’s contienen decenas de medidas sociales que benefician a millones de ciudadanos golpeados por la crisis. Si [POLITICAL_PARTY] y C’s votan en contra, deberán ser ellos los que den explicaciones. Te bastaría a ti que justificaran su negativa por el “contexto”, @user ?
6.0	0.1289	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['cargo', 'publico', 'balear', 'manifestar', 'acuerdo', 'partido', 'negacionista', 'violencia', 'mujer', 'matar']	@user325	Todos y cada uno de los cargos públicos del [POLITICAL_PARTY] de Baleares deberían manifestarse sobre si están de acuerdo con un partido negacionista de la violencia contra las mujeres. Les parece que nos matan poco?? . Hasta aquí. @user @user
3.0	0.1255	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['transfugismo', 'libro', 'jose', 'vicente', 'firmado', 'efectivamente', 'discurso', 'sustancia', 'bandazo', 'puro', 'tacticismo', 'trabalengua', 'embolsai', 'transfugo', 'contento']	@user325	@user @user @user Es, al menos, un transfugismo de libro, Jose Vicente. Firmado por el “nuevo [POLITICAL_PARTY]” en 2020. . Efectivamente, lo vuestro es “hacer discursos sin sustancia y dar bandazos por puro tacticismo”. En fin... menos trabalenguas. Os “embolsáis” 3 tránsfugas... y tan contentos. [#POLITICAL_PARTY]
1.0	0.1248	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['patetico', 'esfuerzo', 'ibiza', 'esconder', 'votar', 'presupuesto', 'revertir', 'recorte', 'canallo', 'someter', 'millon', 'dadan@s', 'socio', 'ultraderecha', 'cabrear']	@user325	Patético esfuerzo del [POLITICAL_PARTY] de Ibiza por esconder que van a votar en contra de unos Presupuestos que van a revertir los recortes canallas a los que sometieron a millones de ciudadan@s en este país. No vaya a ser que sus nuevos socios de la ultraderecha se cabreen. [#POLITICAL_PARTY]
10.0	0.0914	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['alinear', 'fulgencio', 'coll', 'pacto', 'gobierno', 'delito']	@user325	El @user se alinea con el [POLITICAL_PARTY] de Fulgencio Coll, y habla ahora del pacto de Gobierno como un delito.
8.0	0.1238	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['gloria', 'vosotrar', 'abstever', 'duplicar', 'aportacion', 'campañita', 'sueño', 'tema', 'mujer', 'asesinado', 'grima']	@user325	No sabes de lo que hablas, Gloria. Vosotros os abstuvisteis y el [POLITICAL_PARTY] duplicó la aportación. . Si para la campañita esta del sueño utilizas otro tema que no sean las mujeres asesinadas, mejor. Que da un poco de grima.
10.0	0.1614	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['sacar', 'pecho', 'sentencia', 'brutal', 'gurtel', 'aclaracion', 'aclaracion', 'supremo', 'prueba', 'degradacion', 'moral', 'necesitar', 'renovacion']	@user325	Que el [POLITICAL_PARTY] lleve todo el día sacando pecho con una Sentencia tan brutal como la de la Gürtel ( con aclaración o sin aclaración del Supremo) es sólo prueba de la degradación moral en la que han caído. . El [POLITICAL_PARTY] necesitaba una renovación, pero no era Casado.
3.0	0.1048	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['expectante', 'debate', 'noche', 'capaz', 'exponer', 'programa', 'propuesta', 'encadenar', 'retahila', 'insulto', 'descalificacion', 'falsedad', 'presidente', 'eldebateenrte']	@user325	Muy expectante con el debate de esta noche, para ver si Casado es capaz de exponer su programa y sus propuestas para nuestro país ( si los tiene...) sin encadenar una retahíla de insultos, descalificaciones y falsedades hacia el Presidente Sánchez. #ElDebateEnRTVE #[POLITICAL_PARTY]
8.0	0.1026	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['circular', 'video', 'negociador', 'fusilar', 'amor', 'frivolizar', 'ola', '.pedro', 'partido', 'politico', 'humorista']	@user325	@user @user Teniendo en cuenta que también circula un vídeo del negociador de [POLITICAL_PARTY] diciendo “que fusilaban con amor”... vamos a no frivolizar con esto, que luego llega “la Ola” y nos preguntamos qué ha pasado .Pedro te puede gustar o no, pero el [POLITICAL_PARTY] es un partido político, no un humorista.
