label	1	2	3	4	5	6	7	8	9	10	11	12	13
@user434	1.6569	1.1795	1.0968	1.0647	0.001463525026624068	0.004020766773162939	0.0011884984025559106	0.0027382854100106496	0.005666134185303515	0.0021222044728434505	0.0024254526091586795	0.0014954739084132055	0.0013809904153354632
@user435	0.9308	4.9725	1.8486	0.5880000000000001	0.0018836528221512247	0.005499467518636847	0.0024587326943556974	0.0015479233226837062	0.0022193823216187436	0.0019922790202342917	0.0013133652822151225	0.0005513844515441961	0.0019518104366347178
@user439	0.874	1.1634	1.6421000000000001	0.7704	0.002004792332268371	0.001882055378061768	0.012825079872204471	0.0006174121405750798	0.0012955271565495208	0.006615814696485623	0.002983759318423855	0.001943024494142705	0.0005359424920127794
@user44	0.5344	1.9721	2.4404	0.6352	0.0013354632587859426	0.0007526624068157615	0.019657880724174653	0.0008059105431309902	0.0038213525026624066	0.0013556975505857295	0.0021738551650692228	0.0009387646432374866	0.0009733759318423855
@user440	0.7016	0.3304	0.1928	1.4985	0.0038370607028753996	0.00026331203407880724	0.0035343450479233224	0.008865548455804046	0.0057414802981895635	0.004747870074547391	0.0006075612353567626	0.0016272630457933974	0.004214323748668797
@user441	0.6344	0.5952	1.0	0.4879	0.0	0.004981096911608094	0.003072683706070288	0.0032350905218317357	0.005009318423855165	0.003226304579339723	0.007464589989350372	0.0022569222577209797	0.0005798722044728434
@user442	1.1784	1.7823	4.3412999999999995	0.103	0.0009949414270500534	0.000728168264110756	0.002924387646432375	0.0028317358892438766	0.002729233226837061	0.0038985623003194884	0.004660809371671992	0.002118743343982961	0.004768104366347178
@user443	1.3071	2.0336	3.0197	0.7168	0.003268104366347178	0.006070820021299254	0.0018668796592119276	0.004994142705005325	0.0002803514376996805	0.0012587859424920127	0.0012113951011714589	0.0020575079872204474	0.0013596911608093716
@user447	0.6532	1.6345	1.4889999999999999	1.4909	0.0008644834930777424	0.00133493077742279	0.0015945154419595314	0.0006312566560170394	0.0015764110756123534	0.010228434504792333	0.00416640042598509	0.001275825346112886	0.0005923855165069223
@user448	0.9483	1.3227	0.7718	2.3356	0.0009065495207667733	0.007286208732694355	0.00573269435569755	0.0011719914802981895	0.002849041533546326	0.00025106496272630455	0.0032100638977635783	0.0019589989350372737	0.001178647497337593
@user45	0.8645	1.8283	1.9708	0.32189999999999996	0.0018237486687965924	0.007988817891373802	0.0038847177848775295	0.0014116080937167199	0.0033072417465388713	0.002776357827476038	0.0026869009584664532	0.004763312034078807	0.0
@user451	1.2623	1.6179	1.1141999999999999	0.5723	0.007197550585729499	0.0019273162939297125	0.0034491480298189567	0.005798455804046859	0.0018375931842385517	0.000588125665601704	0.0006187433439829607	0.0014020234291799785	0.004344249201277955
@user452	0.4639	2.0867	0.2613	1.8482	0.001033546325878594	0.01038817891373802	0.0017561235356762512	0.0016421725239616613	0.006534078807241747	0.0016640042598509053	0.003915601703940361	0.0023072417465388713	0.00031416400425985085
@user454	0.6921999999999999	1.9931999999999999	0.9032	0.0	0.0015199680511182108	0.016406549520766773	0.0011171458998935036	0.0021935569755058577	0.0020399361022364216	0.000994408945686901	0.0065303514376996805	0.0013517039403620873	0.001962992545260916
@user455	0.5419	0.8933	0.5798	0.9317	0.0006629392971246007	0.004191427050053248	0.018200745473908413	0.0030681576144834933	0.003020234291799787	0.001117944621938232	0.002124866879659212	0.0020846645367412144	0.0011501597444089457
@user46	0.41300000000000003	1.2549000000000001	2.1314	0.6901	0.004847976570820021	0.0019936102236421723	0.0034848242811501592	0.0027734291799787008	0.002031150159744409	0.007028753993610224	0.0013607561235356763	0.0012329605963791266	0.002992545260915868
@user460	1.0669	0.7574	1.1516	1.0065	0.0014768370607028754	0.007133120340788072	0.0028072417465388713	0.0026554845580404685	0.004969914802981896	0.0011576144834930778	0.0027468051118210864	0.0025838658146964855	0.0006552183173588924
@user464	0.6447	0.4218	0.7983	2.2167	0.00026277955271565497	0.00093024494142705	0.002641373801916933	0.007869808306709265	0.006733759318423856	0.0009262513312034078	0.0024169329073482427	0.004169595314164005	0.0013777955271565496
@user466	0.2095	0.1053	0.28759999999999997	2.0854	0.004596379126730565	0.0030090521831735886	0.0035998402555910544	0.013058572949946752	0.006182108626198083	0.0013445154419595314	0.0010436634717784876	0.0007787539936102236	0.0012193823216187435
@user47	0.32230000000000003	0.9898	5.1421	0.698	0.003382854100106496	0.004108892438764643	0.0018181576144834933	0.008817092651757188	0.0	0.0	0.0015790734824281149	0.0006080937167199148	0.0036214057507987225
@user48	0.8661	1.8254	1.1685	0.801	0.0	0.0036477635782747597	0.0012723642172523962	0.0008692758253461129	0.002237486687965921	0.0013652822151224704	0.009600372736954207	0.0011589456869009584	0.0015742811501597445
@user49	1.2224	1.5247	0.8198	0.9479	0.0005298189563365282	0.012827742279020237	0.0015447284345047924	0.0013008519701810436	0.0036307241746538865	0.0014840255591054314	0.004940894568690096	0.0023660809371671993	0.0009427582534611287
@user5	0.32299999999999995	3.4159	0.9354	1.5775000000000001	0.0011573482428115015	0.0009305111821086261	0.0006107561235356762	0.0002454739084132055	0.0022223109691160807	0.0018892438764643237	0.004334664536741213	0.0019448881789137383	0.008238817891373802
@user51	0.9955	0.4688	2.168	1.0228	0.0	0.00027396166134185305	0.0013509052183173589	0.0016871671991480295	0.0013112353567625132	0.015482960596379129	0.0076256656017039395	0.0006669329073482428	0.002537539936102236
@user52	2.2595	1.183	1.5136	1.3763999999999998	0.0017859424920127797	0.002293929712460064	0.001224707135250266	0.003992012779552715	0.0010087859424920127	0.000989084132055378	0.005163205537806177	0.0034259850905218312	0.002594515441959531
@user56	1.6443	1.311	3.1364	0.49929999999999997	0.002704206602768903	0.0020724174653887115	0.0010468583599574015	0.0064882854100106494	0.004386581469648562	0.002299787007454739	0.0009560702875399361	0.00573482428115016	0.0003751331203407881
@user57	0.5857	2.05	3.7514	0.44	0.002529552715654952	0.0013772630457933972	0.00027396166134185305	0.005238817891373802	0.003197816826411076	0.0019555378061767836	0.0009502129925452609	0.0018956336528221512	0.007315495207667731
@user58	0.5426	2.642	0.3173	1.5245	0.00159185303514377	0.004159478168264111	0.0027526624068157615	0.0015141107561235357	0.003048189563365282	0.001174920127795527	0.005128860489882854	0.003992279020234292	0.0011373801916932907
@user6	1.6737	0.35509999999999997	2.1244	0.2959	0.004284877529286474	0.0029057507987220446	0.0036975505857294996	0.004340521831735889	0.0009672523961661342	0.01451038338658147	0.0012199148029818957	0.0009936102236421723	0.0009129392971246006
@user60	1.858	1.9007	0.7973	1.8675	0.003237752928647497	0.0042119275825346116	0.0063130990415335465	0.0012185835995740149	0.0015255591054313098	0.0019432907348242811	0.002580937167199148	0.003326943556975506	0.0009081469648562299
@user61	0.3601	0.8408	0.7726	0.0	0.0	0.018927848775292865	0.0027691693290734826	0.0025425985090521833	0.008538604898828541	0.0003447816826411076	0.0020985090521831737	0.0009938764643237486	0.003245740149094782
@user66	0.4783	0.3891	2.3854	0.3277	0.0006549520766773163	0.004541799787007454	0.002317625133120341	0.0027401490947816824	0.006015441959531416	0.0015063897763578273	0.006335197018104367	0.004954472843450479	0.000976038338658147
@user68	1.6966999999999999	0.9712000000000001	0.9946	0.8557	0.0006253993610223642	0.004053780617678381	0.0013109691160809373	0.0014440894568690096	0.00134185303514377	0.0018011182108626197	0.013293130990415335	0.0011626730564430244	0.0005620340788072418
@user69	0.8853	1.8972	1.894	1.3269	0.0025356762513312034	0.0012225772097976572	0.009980298189563365	0.000983493077742279	0.0017337593184238553	0.0016685303514377	0.005051384451544196	0.0016253993610223644	0.0016722577209797656
@user7	0.2431	1.0825	2.8096	0.4863	0.0018996272630457936	0.004574547390841321	0.0021879659211927584	0.004968849840255591	0.0023413205537806177	0.007884185303514377	0.0012920660276890309	0.001196751863684771	0.00365122470713525
@user70	1.279	1.3177999999999999	2.5423999999999998	1.2546	0.000533013844515442	0.001229765708200213	0.002123003194888179	0.0022659744408945687	0.003829872204472843	0.0013085729499467517	0.0032398828541001065	0.00210010649627263	0.003653088391906283
@user71	0.4756	1.0605	1.1807	1.1975	0.0007952609158679446	0.005690894568690097	0.0017473375931842386	0.0019318423855165072	0.0027143237486687965	0.004337593184238552	0.009239350372736954	0.0031717252396166137	0.0009108093716719916
@user72	0.5823	0.58	0.4949	0.624	0.0004952076677316293	0.002264110756123536	0.001720181043663472	0.0036975505857294996	0.008543663471778488	0.0036078274760383386	0.003055378061767838	0.0013274760383386582	0.0005769435569755059
@user73	1.6894	1.421	4.5742	0.4316	0.0022928647497337594	0.002600638977635783	0.002562566560170394	0.0020750798722044728	0.00027981895633652823	0.0035998402555910544	0.002485623003194888	0.0029864217252396166	0.003582534611288605
@user75	1.3519	0.5284	2.1039	0.889	0.00200692225772098	0.0009038871139510117	0.010663471778487754	0.0019392971246006388	0.004535410010649627	0.0033495740149094783	0.002395101171458999	0.0009661874334398296	0.0006267305644302449
@user76	1.6864999999999999	1.0652	2.4448	0.7435	0.00320926517571885	0.001759584664536741	0.0015758785942492012	0.0021869009584664536	0.004771299254526092	0.001017838125665602	0.0	0.008141107561235357	0.0012571884984025558
@user77	0.6833	1.7582	3.1177	0.2155	0.0009089456869009586	0.0014475505857294993	0.0009424920127795527	0.010125399361022363	0.003411874334398296	0.0032654419595314166	0.0033807241746538876	0.0022116613418530348	0.0017137912673056443
@user8	2.9146	0.8632	1.475	0.7652	0.004145367412140575	0.0017201810436634716	0.003954206602768903	0.001059105431309904	0.0020452609158679446	0.013575346112886048	0.0007103301384451544	0.0006435037273695421	0.0006661341853035144
@user80	2.981	0.0	0.7315	1.4862	0.004731895633652822	0.003075612353567625	0.006134984025559106	0.0035609691160809367	0.0027252396166134187	0.0	0.0017361554845580405	0.0012534611288604898	0.0016264643237486687
@user82	0.327	0.4769	0.2708	1.2016	0.000985090521831736	0.00026837060702875396	0.0011299254526091586	0.007602502662406817	0.005729765708200212	0.002519968051118211	0.0065870607028754	0.003670394036208733	0.0006176783812566561
@user83	2.6898	1.1442999999999999	1.338	0.2343	0.0043477103301384455	0.0015095846645367412	0.008628860489882855	0.003977369542066028	0.0016227369542066025	0.002501597444089457	0.0012164536741214056	0.0015713525026624072	0.0012287007454739084
@user84	0.9345	0.9026000000000001	0.4007	0.5785	0.0003370607028753993	0.011453407880724173	0.002273961661341853	0.0006512247071352503	0.0028298722044728434	0.0012771565495207666	0.007795260915867945	0.002490415335463259	0.003240681576144835
@user85	0.7131	1.3321	3.3498	0.3262	0.006896166134185303	0.0036405750798722044	0.0007606496272630457	0.010779020234291802	0.003097444089456869	0.0016363152289669864	0.0002454739084132055	0.0	0.0036054313099041536
@user86	1.3561	0.9925999999999999	2.8416	1.3394	0.0016222044728434503	0.006273961661341853	0.0015471246006389773	0.0019206602768903087	0.001226570820021299	0.0036395101171459	0.00484185303514377	0.002979499467518637	0.001887912673056443
@user87	0.1104	0.6496	0.7218	1.1255	0.0015117145899893503	0.0006376464323748669	0.0	0.011440628328008521	0.005196219382321619	0.006959797657082003	0.0006799787007454738	0.0019709797657082003	0.0034145367412140573
@user89	1.0802	1.3241	0.7307	0.5491	0.0010742811501597443	0.0037928647497337594	0.004264376996805112	0.0023349307774227905	0.007451544195953142	0.0008982960596379126	0.003005324813631523	0.001704739084132055	0.0017223109691160811
@user9	3.1818	0.2281	0.5878	1.0671	0.003170394036208733	0.002237486687965921	0.009514643237486688	0.0020511182108626197	0.001366080937167199	0.0030567092651757185	0.002179712460063898	0.0015143769968051118	0.0015985090521831737
@user91	0.1245	1.1888999999999998	0.6598999999999999	6.0332	0.0018839190628328008	0.0006677316293929713	0.0033083067092651757	0.0012731629392971244	0.0023543663471778486	0.00156629392971246	0.003170926517571885	0.00367332268370607	0.0015303514376996806
@user92	0.7008	0.35	0.3097	1.9445999999999999	0.0	0.0055575079872204475	0.0025985090521831737	0.001310702875399361	0.0035766773162939293	0.004559637912673056	0.007800851970181042	0.0031365814696485625	0.0009611288604898828
@user93	0.3657	0.3822	2.7556	0.48109999999999997	0.00034797657082002135	0.002531416400425985	0.0033032481363152286	0.0032963258785942496	0.010263312034078806	0.0019475505857294996	0.010544462193823215	0.0014978700745473907	0.0
@user94	1.7365	2.0864000000000003	4.0319	0.2264	0.0006991480298189564	0.006097976570820021	0.0017989882854100106	0.0054187965921192755	0.001176517571884984	0.0032231096911608088	0.0003229499467518637	0.001187433439829606	0.0015433972310969117
@user95	2.1154	2.4702	1.3051	1.5631	0.0021373801916932905	0.0008149627263045793	0.00647444089456869	0.0022345580404685835	0.004162673056443024	0.0014129392971246005	0.0019121405750798723	0.00030378061767838123	0.0011504259850905218
@user96	0.2121	4.0275	0.2224	1.4704	0.0005766773162939297	0.010416932907348242	0.002170926517571885	0.00156975505857295	0.0006682641107561235	0.0006136847710330138	0.007894036208732694	0.0	0.0015958466453674122
@user97	1.4486999999999999	1.2236	0.0	0.8846	0.0052302981895633645	0.0014723109691160807	0.008495740149094782	0.007089723109691161	0.0016592119275825345	0.005554313099041534	0.0	0.0	0.0016261980830670926
@user98	0.2263	0.595	0.1207	1.9002	0.002332534611288605	0.0035633652822151226	0.00308013844515442	0.004039137380191694	0.005650159744408945	0.00032987220447284343	0.008076144834930778	0.0051972843450479225	0.0
@user99	1.0832	2.3096	4.2067	1.0733	0.0025939829605963792	0.003229765708200213	0.003630457933972311	0.000768370607028754	0.0020250266240681575	0.0006858359957401491	0.001422523961661342	0.003108093716719915	0.001851171458998935
